,ID,Is desens,IC ISI Decile 0,IC ISI Decile 1,IC ISI Decile 2,IC ISI Decile 3,IC ISI Decile 4,IC ISI Decile 5,IC ISI Decile 6,IC ISI Decile 7,IC ISI Decile 8,IC ISI Decile 9,IC ISI Decile 10,IC Phase Decile 0,IC Phase Decile 1,IC Phase Decile 2,IC Phase Decile 3,IC Phase Decile 4,IC Phase Decile 5,IC Phase Decile 6,IC Phase Decile 7,IC Phase Decile 8,IC Phase Decile 9,IC Phase Decile 10,IC Additional feature 0,IC Additional feature 1,IC Additional feature 2,IC Additional feature 3,PD ISI Decile 0,PD ISI Decile 1,PD ISI Decile 2,PD ISI Decile 3,PD ISI Decile 4,PD ISI Decile 5,PD ISI Decile 6,PD ISI Decile 7,PD ISI Decile 8,PD ISI Decile 9,PD ISI Decile 10,PD Phase Decile 0,PD Phase Decile 1,PD Phase Decile 2,PD Phase Decile 3,PD Phase Decile 4,PD Phase Decile 5,PD Phase Decile 6,PD Phase Decile 7,PD Phase Decile 8,PD Phase Decile 9,PD Phase Decile 10,PD Additional feature 0,PD Additional feature 1,PD Additional feature 2,PD Additional feature 3,AM ISI Decile 0,AM ISI Decile 1,AM ISI Decile 2,AM ISI Decile 3,AM ISI Decile 4,AM ISI Decile 5,AM ISI Decile 6,AM ISI Decile 7,AM ISI Decile 8,AM ISI Decile 9,AM ISI Decile 10,AM Phase Decile 0,AM Phase Decile 1,AM Phase Decile 2,AM Phase Decile 3,AM Phase Decile 4,AM Phase Decile 5,AM Phase Decile 6,AM Phase Decile 7,AM Phase Decile 8,AM Phase Decile 9,AM Phase Decile 10,AM Additional feature 0,AM Additional feature 1,AM Additional feature 2,AM Additional feature 3,LG ISI Decile 0,LG ISI Decile 1,LG ISI Decile 2,LG ISI Decile 3,LG ISI Decile 4,LG ISI Decile 5,LG ISI Decile 6,LG ISI Decile 7,LG ISI Decile 8,LG ISI Decile 9,LG ISI Decile 10,LG Phase Decile 0,LG Phase Decile 1,LG Phase Decile 2,LG Phase Decile 3,LG Phase Decile 4,LG Phase Decile 5,LG Phase Decile 6,LG Phase Decile 7,LG Phase Decile 8,LG Phase Decile 9,LG Phase Decile 10,LG Additional feature 0,LG Additional feature 1,LG Additional feature 2,LG Additional feature 3,DG ISI Decile 0,DG ISI Decile 1,DG ISI Decile 2,DG ISI Decile 3,DG ISI Decile 4,DG ISI Decile 5,DG ISI Decile 6,DG ISI Decile 7,DG ISI Decile 8,DG ISI Decile 9,DG ISI Decile 10,DG Phase Decile 0,DG Phase Decile 1,DG Phase Decile 2,DG Phase Decile 3,DG Phase Decile 4,DG Phase Decile 5,DG Phase Decile 6,DG Phase Decile 7,DG Phase Decile 8,DG Phase Decile 9,DG Phase Decile 10,DG Additional feature 0,DG Additional feature 1,DG Additional feature 2,DG Additional feature 3,# Long IC Bursts
329,"4-27-23 Unfed Hemo +
 gsif 10^-6M segment 2",True,0.0605,0.1034,0.1133,0.1229799999998704,0.1344199999998636,0.1480599999999867,0.1647800000000643,0.20394,0.9675599999998212,1.0445599999998194,1.1886600000000271,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,7.822009598047914,0.8585970756987581,1.0142669419936845,2.1420454545449874,0.01012,0.01122,0.0121,0.0132,0.01562,0.02112,0.0242,0.02618,0.02926,0.03696,1.2788600000001225,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,59.207955347071504,0.9791845862720776,1.0114842526536971,38.889830508227924,199.94021999999995,199.94021999999995,199.94021999999995,199.94021999999995,199.94021999999995,199.94021999999995,199.94021999999995,199.94021999999995,199.94021999999995,199.94021999999995,199.94021999999995,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,-141.70674,-141.70674,-141.70674,-141.70674,-73.377348,29.11674000000005,131.6108279999999,199.94021999999995,199.94021999999995,199.94021999999995,199.94021999999995,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-0.007056827,-1.708745544,-1.410943615,-100.0,0.01034,0.01034,0.016852,0.02662,0.02662,29.13568999999996,58.244759999999815,58.244759999999815,60.328871999999954,61.71828000000005,61.71828000000005,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,67.13876944200629,0.9998324645469698,1.0596366093705296,0.6115702479336725,0
330,"4-27-23 Unfed Hemo +
 gsif 10^-6M segment 3",True,0.05764,0.09878,0.1075799999998707,0.1174799999998867,0.1253999999998996,0.1362899999999172,0.1499960000000101,0.1803999999997358,0.9261999999998808,1.0115599999999176,1.199880000000121,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,8.192093064,0.8599193252659423,1.050867052023342,1.46124763705508,0.01012,0.01122,0.01232,0.01386,0.01672,0.02222,0.02442,0.026554,0.02904,0.046904,1.3919399999999769,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,57.59232280965661,0.9868816184606896,1.0380639868743562,22.193877550877712,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,-67.62194,-67.62194,-67.62194,-67.62194,-14.121176,66.12996999999996,146.38111599999988,199.8818799999999,199.8818799999999,199.8818799999999,199.8818799999999,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-0.0147881,-1.338309506,-2.955873197,-100.0,0
331,"5-15-23 Unfed Hemo +
 gsif 10^-6M segment 0",True,0.01034,0.0814,0.0935,0.1053799999997409,0.1207800000001952,0.1412400000004936,0.1819399999997131,0.2974400000002788,1.089219999999841,1.3377100000001292,3.151939999999968,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,10.69893676762406,0.9226635024777452,1.0700575098963143,3.86455981942105,0.01012,0.01672,0.02266,0.02596,0.03014,0.03366,0.03894,0.04994,0.06578,1.130799999999681,2.2468599999999697,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,35.887945035436104,0.9851170077352712,1.0637433600666557,0.4728666532178925,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,199.74023999999983,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,0.02002,0.02024,0.02068,0.02332,0.02398,0.05346,2.2352000000003045,3.080879999999979,5.1557,45.88517999999999,130.69226000000003,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,41.833617126349104,0.3509148896805363,2.848245555536669,50.0,0
332,"5-15-23 Unfed Hemo +
 gsif 10^-6M segment 1",True,0.01056,0.0539,0.06358,0.07656,0.08558,0.09647,0.1247399999999743,0.25058,0.4894560000002459,0.8329200000000583,1.1690800000005763,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,13.56348729,0.9062852841546326,1.0483330045378922,0.9879032258161644,0.01012,0.01386,0.0209,0.02376,0.0264,0.02904,0.03322,0.04774,0.06424,0.8602000000000771,1.1829399999999168,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,39.79107599,0.9847498605166922,1.0042958535675843,10.10211267608631,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,199.16380000000024,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,0.01958,0.01958,0.01958,0.02354,0.03806,0.0506,0.06314,1.271160000000009,6.251299999999674,57.48332999999968,108.71535999999968,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,37.34761080216159,0.9997834712592536,17.390840305217374,3.917791623398809,0
333,"5-15-23 Unfed Hemo +
 gsif 10^-6M segment 2",True,0.011,0.04774,0.0528,0.057486,0.06512,0.07392,0.0858,0.1125079999998887,0.6989399999999932,0.8174540000000434,1.140920000000051,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,15.849789142246474,0.9496721943693772,1.0367852858857534,2.4485596707800026,0.01012,0.01386,0.02288,0.02464,0.02684,0.03014,0.03872,0.05302,0.0737,0.8399600000000191,1.0166199999998753,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,38.44695348288348,0.975546419,1.0074122520165565,24.31304347824321,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,199.9736600000001,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,0
334,"5-15-23 Unfed Hemo +
 gsif 10^-6M segment 3",True,0.03124,0.0429,0.04796,0.05368,0.06314,0.07678,0.09592,0.1236400000002504,0.6969159999998742,0.8078400000003967,1.97516,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,16.094599901092337,0.5099131209624198,1.0079712585609817,13.169642857096882,0.01012,0.0187,0.02376,0.02618,0.02772,0.03432,0.04818,0.05687,0.09944,0.8197199999999611,1.041260000000193,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,35.23736968,0.974646102,1.0336317973358422,12.68674698790935,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,199.8761599999998,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,0
335,"5-23-24 Unfed Hemo +
 gsif 10^-6M segment 0",True,0.2519099999999525,0.3640679999999065,0.420012,1.738799999999992,1.8706139999999776,1.9473750000001928,2.010528000000068,2.134971000000132,2.1999600000001465,2.383046999999965,2.783159999999953,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.7829840900269722,1.0097962382445302,0.41056644880168697,0.01026,0.0135,0.01971,0.02268,0.02565,0.02862,0.032778,0.03915,0.04617,0.07128,2.7062100000000555,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,41.89229465121067,0.9912201935548098,1.0667305236270934,50.0,0.1728,0.7445519999998852,1.4219819999998893,2.3282100000001265,2.772846000000164,3.434804999999983,4.038443999999935,4.332284999999956,4.702536000000055,5.496659999999999,7.314840000000004,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,5.787037037035295,0.7421009892218977,1.0572900405869434,0.11263569257494138,11.46555000000012,11.46555000000012,11.46555000000012,30.60652500000004,49.747499999999945,49.747499999999945,49.747499999999945,89.79066,129.83382000000006,129.83382000000006,129.83382000000006,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.6168371230238784,2.6098561736770733,0.6168371230238784,0.8369999999999891,1.1650499999998374,1.481220000000576,1.7686350000001312,2.157300000000305,2.47374,2.7159300000000712,3.045734999999695,3.8947500000001583,5.919210000000021,35.11862999999994,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.8314509990851001,2.3876385931419817,3.448113853031095,0
336,"5-23-24 Unfed Hemo +
 gsif 10^-6M segment 1",True,0.2232900000001336,0.2812049999999999,0.3250800000000708,0.3547799999998915,1.5322499999999764,1.574504999999931,1.6272899999999026,1.796579999999949,1.833030000000008,1.870290000000068,1.995300000000043,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,4.290715459424466,0.7553450608929364,1.0383588590698964,3.212073073868433,0.01026,0.01323,0.01674,0.02241,0.02511,0.02727,0.03024,0.03483,0.04185,0.06399,1.6877700000000004,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,43.46720972598579,0.9872020476723518,1.0008005123278911,50.0,3.470579999999927,4.004505000000108,4.406994000000077,4.837644000000023,5.308632000000034,5.705640000000017,5.847659999999951,6.578441999999972,7.470413999999983,7.989488999999935,17.842679999999973,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.4815991768052802,1.929009282503365,2.113560897861618,0.8264699999999721,1.2879269999998997,1.5672960000000786,5.5808459999999975,8.139959999999974,12.312810000000011,16.642044000000034,18.706653000000024,23.547510000000024,36.20519100000005,57.04560000000015,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.4665230973116241,1.6832779623477343,0.4059210526315805,0.05508,1.9016099999999825,2.992787999999837,3.287304,4.273127999999952,4.844880000000103,5.199876000000086,5.652612000000112,6.127109999999994,7.359254999999967,11.763089999999693,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,18.155410312168755,0.6083733100742298,1.0492762698393157,0.47503478126453996,0
337,"5-23-24 Unfed Hemo +
 gsif 10^-6M segment 2",True,0.2149200000001201,0.2678399999999783,0.3035879999999452,0.3318299999998544,0.3599099999998998,1.5005250000000387,1.548180000000002,1.584630000000061,1.6478640000000269,1.7892900000001646,1.906470000000127,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,4.236589635628975,0.763064722,1.002840505610003,2.7917956656337517,0.01026,0.01269,0.01593,0.02214,0.02484,0.02727,0.03024,0.0351,0.04158,0.064476,1.6224299999998948,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,44.08889151514598,0.989016475,1.001499999999862,50.0,0.3520799999998871,2.780459999999948,3.3445439999999964,3.5245800000000145,3.803273999999965,3.969000000000051,4.204493999999977,4.443660000000136,4.737906000000113,5.675130000000081,104.16620000000012,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.051101509,18.042404748666712,0.4624663159245949,9.900900000000092,9.900900000000092,9.900900000000092,14.537610000000086,19.17432000000008,19.17432000000008,19.17432000000008,37.29766499999994,55.42101,55.42101,55.42101,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.8213511446290833,2.890376816492036,0.6540243492494967,1.285470000000032,1.4752530000000663,2.045789999999897,2.5743150000001607,4.1056200000000445,4.907249999999976,5.928390000000036,6.626745000000028,7.144740000000184,8.627418000000057,18.276569999999992,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.5276624662067285,1.3001747882373282,0.680195415257397,0
338,"5-23-24 Unfed Hemo +
 gsif 10^-6M segment 3",True,0.1028700000001663,0.1536300000001119,0.1722059999998237,0.193077,0.21816,0.2826900000000023,1.3205699999998617,1.4068350000000007,1.497582000000148,1.553094,1.8740700000000745,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,5.736869499229286,0.795274456,1.0497580157289264,0.6099356025759465,0.01026,0.01323,0.01863,0.02268,0.02538,0.03024,0.03483,0.03834,0.04185,0.073359,1.6159499999998843,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,42.23374835478903,0.9749373433584944,1.0154394299286225,50.0,2.125980000000027,6.08823,6.171389999999974,6.279930000000149,6.379019999999855,6.6106800000002295,7.246529999999893,8.005500000000211,11.489309999999932,12.537990000000036,35.51877000000013,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.7959802662085464,2.607241953385099,3.3121630452539184,4.001940000000104,4.001940000000104,13.783824000000008,28.45664999999985,28.45664999999985,38.69882999999993,48.941010000000006,48.941010000000006,80.29772999999999,101.20220999999992,101.20220999999992,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.7188139468495809,2.067840651429137,1.067840651429137,1.0473299999998744,2.3862599999997656,2.7229500000000826,3.001050000000191,3.5232300000000123,3.934979999999996,4.6356299999997646,5.127299999999877,5.785019999999804,7.210079999999834,10.716840000000047,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.4007356646175861,1.1383829982504738,0.5472349156019801,0
339,"5-28-24 Unfed Hemo +
 gsif 10^-6M segment 0",True,0.01107,0.01242,0.059832,0.079839,0.089262,0.0999,0.1118879999998625,0.1239300000000412,0.1684259999999995,1.531709999999771,5.514210000000048,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2.0,75.0,99,26.32778114546693,0.9655290603730946,1.2953824686033857,9.504081632688314,0.01026,0.0135,0.01593,0.01782,0.02025,0.02349,0.03024,0.03348,0.03807,0.04833,3.510269999999992,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0,99,46.618360472148446,0.9933851242212678,1.1854654873711965,26.440476190558602,0.07101,0.1444500000000061,0.1952099999998608,0.3137400000000525,0.5424299999999675,0.7055100000000039,1.0686600000001365,3.2011199999999422,6.534809999999879,14.687729999999874,117.84177,-100,-100.0,-100.0,5.699999999999998,9.0,11.0,33.199999999999974,43.299999999999926,74.4,91.8,99,7.415991944689331,0.875360579,6.642887583330784,6.815364253019413,0.1811700000000655,0.1927800000000843,0.3151980000002368,0.4533300000000508,0.5761800000001134,1.183409999999867,2.679372000000008,6.409259999999676,8.211185999999916,29.499930000000177,71.19980999999984,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,5.016303867120236,0.9377291877604712,2.413558608444136,0.5856740348043029,0.1539000000000214,0.1860840000000735,0.1997999999998683,0.2119770000001153,0.2397600000001603,0.2840400000000045,0.3118499999998221,0.3696839999999155,0.4536000000000513,0.7707690000001096,33.191100000000006,-100,-100.0,-100.0,-100.0,0.4000000000000057,13.0,23.19999999999999,87.0,93.0,98.0,99,5.011048674588833,0.980086228,3.741933520029215,50.0,2
340,"5-28-24 Unfed Hemo +
 gsif 10^-6M segment 1",True,0.01188,0.01269,0.08424,0.09261,0.09882,0.1074599999999463,0.1152900000001864,0.1277099999997517,0.2142179999996644,1.4042699999999968,2.081969999999956,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,21.35809319434844,0.9504603812735334,1.0267643142474845,7.005115089503297,0.01026,0.01458,0.01971,0.025731,0.03132,0.03321,0.03537,0.038529,0.04401,0.060129,2.031480000000329,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,38.43806940421992,0.9918926103135391,1.021588594704833,32.88095238069252,12.857669999999873,12.857669999999873,14.379173999999969,14.75954999999999,20.062458000000102,23.597730000000183,34.43693400000014,50.695740000000114,52.64595000000008,60.446789999999964,60.446789999999964,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.7872894491171512,1.192344563862759,0.5345224273282108,0.3574799999998959,0.4570830000000569,0.4999860000001263,0.5135400000001027,0.63261,1.2484800000001997,2.304180000000088,4.2571709999999685,7.061309999999918,22.014665999999885,52.88138999999978,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.156685745,6.018776312959093,19.137098664166093,0.2591999999999643,0.3446550000001025,0.47385,0.5210999999999331,0.61695,0.8958600000000843,1.2004199999998946,1.569780000000037,1.999080000000049,5.91489,30.14145000000008,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.9761544318538083,1.4116003237064447,9.756393298060486,0
341,"5-28-24 Unfed Hemo +
 gsif 10^-6M segment 2",True,0.01107,0.01296,0.08343,0.090585,0.09504,0.1007099999999354,0.1063799999999446,0.1160999999999602,0.1463400000000092,1.3408200000001216,1.822769999999992,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,20.43728450674685,0.9477114501554476,1.1049099836332712,0.7207807118254428,0.01026,0.01512,0.02187,0.03024,0.03213,0.03429,0.03672,0.04023,0.04617,0.06318,1.894590000000108,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,36.55805102,0.9747755451048262,1.1284979092956668,50.0,37.56753000000003,37.56753000000003,37.56753000000003,37.56753000000003,43.89659999999999,53.39020499999992,62.883809999999855,69.21287999999981,69.21287999999981,69.21287999999981,69.21287999999981,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.4572176450394762,1.8423590797691447,0.8423590797691451,-186.82593,-186.82593,-186.82593,-186.82593,-109.503348,6.480525000000171,122.4643980000002,199.7869800000003,199.7869800000003,199.7869800000003,199.7869800000003,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,-0.005352576,-1.935125652,-1.069375006,-100.0,0.2297700000001441,0.3231899999998404,0.3720600000001468,0.4274100000000089,0.5154299999999239,0.6776999999999589,1.05084,1.213649999999916,1.5595200000000204,1.944000000000188,9.416249999999993,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,4.319436183364678,0.9189964157706472,1.0033084004602804,0.3525291828793864,0
342,"5-28-24 Unfed Hemo +
 gsif 10^-6M segment 3",True,0.01161,0.01323,0.08532,0.09045,0.09477,0.09963,0.1039499999999407,0.1101599999999507,0.1258200000000215,1.2877650000000362,1.520640000000185,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,19.398623637026155,0.9403409090909696,1.010768126346032,10.403030303065535,0.01026,0.02241,0.03132,0.03321,0.03483,0.03645,0.03888,0.04239,0.04725,0.06858,1.6097399999998745,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,31.29688955587715,0.9585709493457868,1.0229924502401118,16.983050847425513,0.05994,0.2035799999998744,0.2559599999999591,0.98307,1.183950000000095,2.511000000000081,3.4681499999999232,5.458860000000186,6.714629999999943,7.589834999999766,104.85207000000014,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,7.4746556310452466,0.9492482122670544,10.801051343382966,50.0,1.5049800000001596,1.5049800000001596,1.5049800000001596,5.310945000000288,9.116910000000416,9.116910000000416,9.116910000000416,59.24750999999992,109.37810999999942,109.37810999999942,109.37810999999942,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.9862405740965888,11.99727868323746,-100.0,0.1914300000000821,0.2589029999999639,0.3002400000000307,0.3385260000000926,0.3973860000000969,0.4460400000002664,0.5601419999999963,0.825417,1.0357199999998556,1.503927000000021,8.748810000000049,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,4.3626502679749946,0.6052217387278832,1.2407811602527297,5.029505582135857,0
343,"5-30-24 Unfed Hemo +
 gsif 10^-6M segment 0",True,0.01269,0.01323,0.01323,0.01323,0.0135,0.1242000000002008,0.1545479999999314,0.2000699999998687,0.3907439999998139,3.027509999999893,8.461530000000039,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,49.61243280230112,0.998436453,1.005454137123433,15.452569169959563,0.01107,0.05643,0.06318,0.06939,0.07722,0.08532,0.09828,0.1134000000001833,0.1655099999998128,3.092579999999998,8.787689999999884,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,14.913895237321524,0.9981872369189144,1.0188767843726567,0.665913609253619,0.0189,0.3026700000000346,0.5437799999999697,0.821475,1.5449399999999969,1.8997199999998884,2.296890000000076,2.952449999999999,3.5542800000000625,4.149360000000115,6.012360000000172,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,19.413338028292483,0.996856476,1.057862233,0.47939262472881805,0.2691899999999805,0.9201060000000552,1.0237320000000636,1.0888559999999416,1.1288700000000065,1.167480000000069,1.2298499999999422,1.3002389999998512,1.4034059999999955,1.5839819999999918,2.8463400000000547,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.607569721,1.0021865196311472,0.2399570866610877,199.81626000000009,199.81626000000009,199.81626000000009,199.81626000000009,199.81626000000009,199.81626000000009,199.81626000000009,199.81626000000009,199.81626000000009,199.81626000000009,199.81626000000009,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100,0.0,0.0,0.0,-100.0,0
